geography,count,total,industryName,id
E07000126,1788,54718,Accommodation and food service activities,570
E07000126,1633,54718,Information and communication,571
E07000126,1190,54718,Financial and insurance activities,572
E07000126,947,54718,Real estate activities,573
E07000126,2663,54718,"Professional, scientific and technical activities",574
E07000126,2442,54718,Administrative and support service activities,575
E07000126,5802,54718,Public administration and defence; compulsory social security,576
E07000126,5382,54718,Education,577
E07000126,8195,54718,Human health and social work activities,578
E07000127,1085,53545,"Agriculture, Forestry and fishing",579
E07000127,102,53545,Mining and quarrying,580
E07000127,4628,53545,Manufacturing,581
E07000127,202,53545,"Electricity, gas, steam and air conditioning supply",582
E07000127,412,53545,"Water supply; Sewerage, Waste management and Remediation activities",583
E07000127,4573,53545,Construction,584
E07000127,9040,53545,Wholesale and retail trade; repair of motor vehicles and motorcycles,585
E07000127,2700,53545,Transport and storage,586
E07000127,2394,53545,Accommodation and food service activities,587
E07000127,1423,53545,Information and communication,588
E07000127,1470,53545,Financial and insurance activities,589
E07000127,694,53545,Real estate activities,590
E07000127,2790,53545,"Professional, scientific and technical activities",591
E07000127,2509,53545,Administrative and support service activities,592
E07000127,3256,53545,Public administration and defence; compulsory social security,593
E07000127,5634,53545,Education,594
E07000127,8379,53545,Human health and social work activities,595
E07000128,902,47838,"Agriculture, Forestry and fishing",596
E07000128,124,47838,Mining and quarrying,597
E07000128,3643,47838,Manufacturing,598
E07000128,380,47838,"Electricity, gas, steam and air conditioning supply",599
E07000128,281,47838,"Water supply; Sewerage, Waste management and Remediation activities",600
E07000128,4536,47838,Construction,601
E07000128,6751,47838,Wholesale and retail trade; repair of motor vehicles and motorcycles,602
E07000128,1753,47838,Transport and storage,603
E07000128,2700,47838,Accommodation and food service activities,604
E07000128,1030,47838,Information and communication,605
E07000128,974,47838,Financial and insurance activities,606
E07000128,576,47838,Real estate activities,607
E07000128,2401,47838,"Professional, scientific and technical activities",608
E07000128,1888,47838,Administrative and support service activities,609
E07000128,5090,47838,Public administration and defence; compulsory social security,610
E07000128,4777,47838,Education,611
E07000128,7848,47838,Human health and social work activities,612
E08000001,245,125439,"Agriculture, Forestry and fishing",613
E08000001,78,125439,Mining and quarrying,614
E08000001,10613,125439,Manufacturing,615
E08000001,1104,125439,"Electricity, gas, steam and air conditioning supply",616
E08000001,1008,125439,"Water supply; Sewerage, Waste management and Remediation activities",617
E08000001,11004,125439,Construction,618
E08000001,23474,125439,Wholesale and retail trade; repair of motor vehicles and motorcycles,619
E08000001,7621,125439,Transport and storage,620
E08000001,5190,125439,Accommodation and food service activities,621
E08000001,3634,125439,Information and communication,622
E08000001,3867,125439,Financial and insurance activities,623
E08000001,1885,125439,Real estate activities,624
E08000001,6618,125439,"Professional, scientific and technical activities",625
E08000001,6502,125439,Administrative and support service activities,626
E08000001,6652,125439,Public administration and defence; compulsory social security,627
E08000001,12031,125439,Education,628
E08000001,19288,125439,Human health and social work activities,629
E08000002,155,88475,"Agriculture, Forestry and fishing",630
E08000002,30,88475,Mining and quarrying,631
E08000002,6403,88475,Manufacturing,632
E08000002,448,88475,"Electricity, gas, steam and air conditioning supply",633
E08000002,618,88475,"Water supply; Sewerage, Waste management and Remediation activities",634
E08000002,6955,88475,Construction,635
E08000002,14800,88475,Wholesale and retail trade; repair of motor vehicles and motorcycles,636
E08000002,4172,88475,Transport and storage,637
E08000002,3654,88475,Accommodation and food service activities,638
E08000002,3440,88475,Information and communication,639
E08000002,3244,88475,Financial and insurance activities,640
E08000002,1438,88475,Real estate activities,641
E08000002,5814,88475,"Professional, scientific and technical activities",642
E08000002,4328,88475,Administrative and support service activities,643
E08000002,5307,88475,Public administration and defence; compulsory social security,644
E08000002,10114,88475,Education,645
E08000002,14008,88475,Human health and social work activities,646
E08000003,205,234290,"Agriculture, Forestry and fishing",647
E08000003,86,234290,Mining and quarrying,648
E08000003,10303,234290,Manufacturing,649
E08000003,969,234290,"Electricity, gas, steam and air conditioning supply",650
E08000003,861,234290,"Water supply; Sewerage, Waste management and Remediation activities",651
E08000003,11817,234290,Construction,652
E08000003,36174,234290,Wholesale and retail trade; repair of motor vehicles and motorcycles,653
E08000003,14042,234290,Transport and storage,654
E08000003,16420,234290,Accommodation and food service activities,655
E08000003,12331,234290,Information and communication,656
E08000003,7419,234290,Financial and insurance activities,657
E08000003,3535,234290,Real estate activities,658
E08000003,17909,234290,"Professional, scientific and technical activities",659
E08000003,15445,234290,Administrative and support service activities,660
E08000003,9945,234290,Public administration and defence; compulsory social security,661
E08000003,25443,234290,Education,662
E08000003,40867,234290,Human health and social work activities,663
E08000004,157,98205,"Agriculture, Forestry and fishing",664
E08000004,44,98205,Mining and quarrying,665
E08000004,8153,98205,Manufacturing,666
E08000004,484,98205,"Electricity, gas, steam and air conditioning supply",667
E08000004,607,98205,"Water supply; Sewerage, Waste management and Remediation activities",668
E08000004,8323,98205,Construction,669
E08000004,18026,98205,Wholesale and retail trade; repair of motor vehicles and motorcycles,670
E08000004,6379,98205,Transport and storage,671
E08000004,5443,98205,Accommodation and food service activities,672
E08000004,2778,98205,Information and communication,673
E08000004,2652,98205,Financial and insurance activities,674
E08000004,1584,98205,Real estate activities,675
E08000004,4460,98205,"Professional, scientific and technical activities",676
E08000004,5023,98205,Administrative and support service activities,677
E08000004,5510,98205,Public administration and defence; compulsory social security,678
E08000004,9870,98205,Education,679
E08000004,15212,98205,Human health and social work activities,680
E08000005,177,94462,"Agriculture, Forestry and fishing",681
E08000005,59,94462,Mining and quarrying,682
E08000005,8089,94462,Manufacturing,683
E08000005,350,94462,"Electricity, gas, steam and air conditioning supply",684
E08000005,666,94462,"Water supply; Sewerage, Waste management and Remediation activities",685
E08000005,8268,94462,Construction,686
E08000005,18286,94462,Wholesale and retail trade; repair of motor vehicles and motorcycles,687
E08000005,6181,94462,Transport and storage,688
E08000005,3935,94462,Accommodation and food service activities,689
E08000005,2812,94462,Information and communication,690
E08000005,2461,94462,Financial and insurance activities,691
E08000005,1485,94462,Real estate activities,692
E08000005,4039,94462,"Professional, scientific and technical activities",693
E08000005,4665,94462,Administrative and support service activities,694
E08000005,5081,94462,Public administration and defence; compulsory social security,695
E08000005,9265,94462,Education,696
E08000005,15278,94462,Human health and social work activities,697
E08000006,116,127603,"Agriculture, Forestry and fishing",698
E08000006,60,127603,Mining and quarrying,699
E08000006,7109,127603,Manufacturing,700
E08000006,782,127603,"Electricity, gas, steam and air conditioning supply",701
E08000006,992,127603,"Water supply; Sewerage, Waste management and Remediation activities",702
E08000006,9743,127603,Construction,703
E08000006,21810,127603,Wholesale and retail trade; repair of motor vehicles and motorcycles,704
E08000006,6344,127603,Transport and storage,705
E08000006,7030,127603,Accommodation and food service activities,706
E08000006,6666,127603,Information and communication,707
E08000006,4866,127603,Financial and insurance activities,708
E08000006,2342,127603,Real estate activities,709
E08000006,8898,127603,"Professional, scientific and technical activities",710
E08000006,7887,127603,Administrative and support service activities,711
E08000006,5852,127603,Public administration and defence; compulsory social security,712
E08000006,11956,127603,Education,713
E08000006,19611,127603,Human health and social work activities,714
E08000007,190,139812,"Agriculture, Forestry and fishing",715
E08000007,103,139812,Mining and quarrying,716
E08000007,9220,139812,Manufacturing,717
E08000007,925,139812,"Electricity, gas, steam and air conditioning supply",718
E08000007,640,139812,"Water supply; Sewerage, Waste management and Remediation activities",719
E08000007,10803,139812,Construction,720
