geography,count,total,group,subgroup,id
E07000128,69,111946,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,3585
E07000128,37,111946,"Black, Black British, Black Welsh, Caribbean or African",Other Black,3586
E07000128,1135,111946,Mixed or Multiple ethnic groups,NA,3587
E07000128,367,111946,Mixed or Multiple ethnic groups,White and Asian,3588
E07000128,202,111946,Mixed or Multiple ethnic groups,White and Black African,3589
E07000128,302,111946,Mixed or Multiple ethnic groups,White and Black Caribbean,3590
E07000128,264,111946,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,3591
E07000128,109139,111946,White,NA,3592
E07000128,107171,111946,White,"English, Welsh, Scottish, Northern Irish or British",3593
E07000128,487,111946,White,Irish,3594
E07000128,71,111946,White,Gypsy or Irish Traveller,3595
E07000128,31,111946,White,Roma,3596
E07000128,1379,111946,White,Other White,3597
E07000128,290,111946,Other ethnic group,NA,3598
E07000128,105,111946,Other ethnic group,Arab,3599
E07000128,185,111946,Other ethnic group,Any other ethnic group,3600
E07000129,8497,102924,"Asian, Asian British or Asian Welsh",NA,3601
E07000129,59,102924,"Asian, Asian British or Asian Welsh",Bangladeshi,3602
E07000129,518,102924,"Asian, Asian British or Asian Welsh",Chinese,3603
E07000129,6870,102924,"Asian, Asian British or Asian Welsh",Indian,3604
E07000129,418,102924,"Asian, Asian British or Asian Welsh",Pakistani,3605
E07000129,632,102924,"Asian, Asian British or Asian Welsh",Other Asian,3606
E07000129,1594,102924,"Black, Black British, Black Welsh, Caribbean or African",NA,3607
E07000129,980,102924,"Black, Black British, Black Welsh, Caribbean or African",African,3608
E07000129,440,102924,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,3609
E07000129,174,102924,"Black, Black British, Black Welsh, Caribbean or African",Other Black,3610
E07000129,2765,102924,Mixed or Multiple ethnic groups,NA,3611
E07000129,857,102924,Mixed or Multiple ethnic groups,White and Asian,3612
E07000129,267,102924,Mixed or Multiple ethnic groups,White and Black African,3613
E07000129,1051,102924,Mixed or Multiple ethnic groups,White and Black Caribbean,3614
E07000129,590,102924,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,3615
E07000129,88753,102924,White,NA,3616
E07000129,84746,102924,White,"English, Welsh, Scottish, Northern Irish or British",3617
E07000129,561,102924,White,Irish,3618
E07000129,90,102924,White,Gypsy or Irish Traveller,3619
E07000129,55,102924,White,Roma,3620
E07000129,3301,102924,White,Other White,3621
E07000129,1315,102924,Other ethnic group,NA,3622
E07000129,177,102924,Other ethnic group,Arab,3623
E07000129,1138,102924,Other ethnic group,Any other ethnic group,3624
E07000130,22853,183970,"Asian, Asian British or Asian Welsh",NA,3625
E07000130,2677,183970,"Asian, Asian British or Asian Welsh",Bangladeshi,3626
E07000130,1760,183970,"Asian, Asian British or Asian Welsh",Chinese,3627
E07000130,15735,183970,"Asian, Asian British or Asian Welsh",Indian,3628
E07000130,654,183970,"Asian, Asian British or Asian Welsh",Pakistani,3629
E07000130,2027,183970,"Asian, Asian British or Asian Welsh",Other Asian,3630
E07000130,2840,183970,"Black, Black British, Black Welsh, Caribbean or African",NA,3631
E07000130,2081,183970,"Black, Black British, Black Welsh, Caribbean or African",African,3632
E07000130,518,183970,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,3633
E07000130,241,183970,"Black, Black British, Black Welsh, Caribbean or African",Other Black,3634
E07000130,4660,183970,Mixed or Multiple ethnic groups,NA,3635
E07000130,1721,183970,Mixed or Multiple ethnic groups,White and Asian,3636
E07000130,529,183970,Mixed or Multiple ethnic groups,White and Black African,3637
E07000130,1355,183970,Mixed or Multiple ethnic groups,White and Black Caribbean,3638
E07000130,1055,183970,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,3639
E07000130,151459,183970,White,NA,3640
E07000130,143345,183970,White,"English, Welsh, Scottish, Northern Irish or British",3641
E07000130,1038,183970,White,Irish,3642
E07000130,70,183970,White,Gypsy or Irish Traveller,3643
E07000130,165,183970,White,Roma,3644
E07000130,6841,183970,White,Other White,3645
E07000130,2158,183970,Other ethnic group,NA,3646
E07000130,609,183970,Other ethnic group,Arab,3647
E07000130,1549,183970,Other ethnic group,Any other ethnic group,3648
E07000131,5298,97623,"Asian, Asian British or Asian Welsh",NA,3649
E07000131,68,97623,"Asian, Asian British or Asian Welsh",Bangladeshi,3650
E07000131,233,97623,"Asian, Asian British or Asian Welsh",Chinese,3651
E07000131,4250,97623,"Asian, Asian British or Asian Welsh",Indian,3652
E07000131,279,97623,"Asian, Asian British or Asian Welsh",Pakistani,3653
E07000131,468,97623,"Asian, Asian British or Asian Welsh",Other Asian,3654
E07000131,699,97623,"Black, Black British, Black Welsh, Caribbean or African",NA,3655
E07000131,411,97623,"Black, Black British, Black Welsh, Caribbean or African",African,3656
E07000131,201,97623,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,3657
E07000131,87,97623,"Black, Black British, Black Welsh, Caribbean or African",Other Black,3658
E07000131,2003,97623,Mixed or Multiple ethnic groups,NA,3659
E07000131,762,97623,Mixed or Multiple ethnic groups,White and Asian,3660
E07000131,182,97623,Mixed or Multiple ethnic groups,White and Black African,3661
E07000131,602,97623,Mixed or Multiple ethnic groups,White and Black Caribbean,3662
E07000131,457,97623,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,3663
E07000131,88851,97623,White,NA,3664
E07000131,85474,97623,White,"English, Welsh, Scottish, Northern Irish or British",3665
E07000131,554,97623,White,Irish,3666
E07000131,193,97623,White,Gypsy or Irish Traveller,3667
E07000131,22,97623,White,Roma,3668
E07000131,2608,97623,White,Other White,3669
E07000131,772,97623,Other ethnic group,NA,3670
E07000131,81,97623,Other ethnic group,Arab,3671
E07000131,691,97623,Other ethnic group,Any other ethnic group,3672
E07000132,3147,113641,"Asian, Asian British or Asian Welsh",NA,3673
E07000132,85,113641,"Asian, Asian British or Asian Welsh",Bangladeshi,3674
E07000132,386,113641,"Asian, Asian British or Asian Welsh",Chinese,3675
E07000132,2018,113641,"Asian, Asian British or Asian Welsh",Indian,3676
E07000132,221,113641,"Asian, Asian British or Asian Welsh",Pakistani,3677
E07000132,437,113641,"Asian, Asian British or Asian Welsh",Other Asian,3678
E07000132,692,113641,"Black, Black British, Black Welsh, Caribbean or African",NA,3679
E07000132,423,113641,"Black, Black British, Black Welsh, Caribbean or African",African,3680
E07000132,187,113641,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,3681
E07000132,82,113641,"Black, Black British, Black Welsh, Caribbean or African",Other Black,3682
E07000132,1990,113641,Mixed or Multiple ethnic groups,NA,3683
E07000132,681,113641,Mixed or Multiple ethnic groups,White and Asian,3684
E07000132,215,113641,Mixed or Multiple ethnic groups,White and Black African,3685
E07000132,638,113641,Mixed or Multiple ethnic groups,White and Black Caribbean,3686
E07000132,456,113641,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,3687
E07000132,107180,113641,White,NA,3688
E07000132,103225,113641,White,"English, Welsh, Scottish, Northern Irish or British",3689
E07000132,554,113641,White,Irish,3690
E07000132,80,113641,White,Gypsy or Irish Traveller,3691
E07000132,48,113641,White,Roma,3692
E07000132,3273,113641,White,Other White,3693
E07000132,632,113641,Other ethnic group,NA,3694
E07000132,93,113641,Other ethnic group,Arab,3695
E07000132,539,113641,Other ethnic group,Any other ethnic group,3696
E07000133,599,51752,"Asian, Asian British or Asian Welsh",NA,3697
E07000133,22,51752,"Asian, Asian British or Asian Welsh",Bangladeshi,3698
E07000133,115,51752,"Asian, Asian British or Asian Welsh",Chinese,3699
E07000133,306,51752,"Asian, Asian British or Asian Welsh",Indian,3700
E07000133,13,51752,"Asian, Asian British or Asian Welsh",Pakistani,3701
E07000133,143,51752,"Asian, Asian British or Asian Welsh",Other Asian,3702
E07000133,192,51752,"Black, Black British, Black Welsh, Caribbean or African",NA,3703
E07000133,103,51752,"Black, Black British, Black Welsh, Caribbean or African",African,3704
E07000133,67,51752,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,3705
E07000133,22,51752,"Black, Black British, Black Welsh, Caribbean or African",Other Black,3706
E07000133,659,51752,Mixed or Multiple ethnic groups,NA,3707
E07000133,239,51752,Mixed or Multiple ethnic groups,White and Asian,3708
E07000133,76,51752,Mixed or Multiple ethnic groups,White and Black African,3709
E07000133,206,51752,Mixed or Multiple ethnic groups,White and Black Caribbean,3710
E07000133,138,51752,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,3711
E07000133,50142,51752,White,NA,3712
E07000133,48064,51752,White,"English, Welsh, Scottish, Northern Irish or British",3713
E07000133,269,51752,White,Irish,3714
E07000133,25,51752,White,Gypsy or Irish Traveller,3715
E07000133,17,51752,White,Roma,3716
E07000133,1767,51752,White,Other White,3717
E07000133,160,51752,Other ethnic group,NA,3718
E07000133,35,51752,Other ethnic group,Arab,3719
E07000133,125,51752,Other ethnic group,Any other ethnic group,3720
E07000134,1543,104707,"Asian, Asian British or Asian Welsh",NA,3721
E07000134,14,104707,"Asian, Asian British or Asian Welsh",Bangladeshi,3722
E07000134,234,104707,"Asian, Asian British or Asian Welsh",Chinese,3723
E07000134,784,104707,"Asian, Asian British or Asian Welsh",Indian,3724
E07000134,68,104707,"Asian, Asian British or Asian Welsh",Pakistani,3725
E07000134,443,104707,"Asian, Asian British or Asian Welsh",Other Asian,3726
E07000134,642,104707,"Black, Black British, Black Welsh, Caribbean or African",NA,3727
E07000134,423,104707,"Black, Black British, Black Welsh, Caribbean or African",African,3728
E07000134,144,104707,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,3729
E07000134,75,104707,"Black, Black British, Black Welsh, Caribbean or African",Other Black,3730
E07000134,1592,104707,Mixed or Multiple ethnic groups,NA,3731
E07000134,576,104707,Mixed or Multiple ethnic groups,White and Asian,3732
E07000134,174,104707,Mixed or Multiple ethnic groups,White and Black African,3733
E07000134,530,104707,Mixed or Multiple ethnic groups,White and Black Caribbean,3734
E07000134,312,104707,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,3735
E07000134,100449,104707,White,NA,3736
E07000134,96430,104707,White,"English, Welsh, Scottish, Northern Irish or British",3737
E07000134,454,104707,White,Irish,3738
E07000134,129,104707,White,Gypsy or Irish Traveller,3739
E07000134,63,104707,White,Roma,3740
E07000134,3373,104707,White,Other White,3741
E07000134,481,104707,Other ethnic group,NA,3742
E07000134,65,104707,Other ethnic group,Arab,3743
E07000134,416,104707,Other ethnic group,Any other ethnic group,3744
E07000135,16131,57747,"Asian, Asian British or Asian Welsh",NA,3745
E07000135,315,57747,"Asian, Asian British or Asian Welsh",Bangladeshi,3746
E07000135,325,57747,"Asian, Asian British or Asian Welsh",Chinese,3747
E07000135,12189,57747,"Asian, Asian British or Asian Welsh",Indian,3748
E07000135,2282,57747,"Asian, Asian British or Asian Welsh",Pakistani,3749
E07000135,1020,57747,"Asian, Asian British or Asian Welsh",Other Asian,3750
E07000135,1254,57747,"Black, Black British, Black Welsh, Caribbean or African",NA,3751
E07000135,725,57747,"Black, Black British, Black Welsh, Caribbean or African",African,3752
E07000135,394,57747,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,3753
E07000135,135,57747,"Black, Black British, Black Welsh, Caribbean or African",Other Black,3754
E07000135,1873,57747,Mixed or Multiple ethnic groups,NA,3755
E07000135,730,57747,Mixed or Multiple ethnic groups,White and Asian,3756
E07000135,194,57747,Mixed or Multiple ethnic groups,White and Black African,3757
E07000135,541,57747,Mixed or Multiple ethnic groups,White and Black Caribbean,3758
E07000135,408,57747,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,3759
E07000135,36592,57747,White,NA,3760
E07000135,34512,57747,White,"English, Welsh, Scottish, Northern Irish or British",3761
E07000135,360,57747,White,Irish,3762
E07000135,10,57747,White,Gypsy or Irish Traveller,3763
E07000135,18,57747,White,Roma,3764
E07000135,1692,57747,White,Other White,3765
E07000135,1897,57747,Other ethnic group,NA,3766
E07000135,382,57747,Other ethnic group,Arab,3767
E07000135,1515,57747,Other ethnic group,Any other ethnic group,3768
E07000136,1443,70505,"Asian, Asian British or Asian Welsh",NA,3769
E07000136,67,70505,"Asian, Asian British or Asian Welsh",Bangladeshi,3770
E07000136,111,70505,"Asian, Asian British or Asian Welsh",Chinese,3771
E07000136,606,70505,"Asian, Asian British or Asian Welsh",Indian,3772
E07000136,317,70505,"Asian, Asian British or Asian Welsh",Pakistani,3773
E07000136,342,70505,"Asian, Asian British or Asian Welsh",Other Asian,3774
E07000136,467,70505,"Black, Black British, Black Welsh, Caribbean or African",NA,3775
E07000136,357,70505,"Black, Black British, Black Welsh, Caribbean or African",African,3776
E07000136,57,70505,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,3777
E07000136,53,70505,"Black, Black British, Black Welsh, Caribbean or African",Other Black,3778
E07000136,1015,70505,Mixed or Multiple ethnic groups,NA,3779
E07000136,261,70505,Mixed or Multiple ethnic groups,White and Asian,3780
E07000136,176,70505,Mixed or Multiple ethnic groups,White and Black African,3781
E07000136,283,70505,Mixed or Multiple ethnic groups,White and Black Caribbean,3782
E07000136,295,70505,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,3783
E07000136,66733,70505,White,NA,3784
E07000136,52540,70505,White,"English, Welsh, Scottish, Northern Irish or British",3785
E07000136,161,70505,White,Irish,3786
E07000136,142,70505,White,Gypsy or Irish Traveller,3787
E07000136,193,70505,White,Roma,3788
E07000136,13697,70505,White,Other White,3789
E07000136,847,70505,Other ethnic group,NA,3790
E07000136,119,70505,Other ethnic group,Arab,3791
E07000136,728,70505,Other ethnic group,Any other ethnic group,3792
E07000137,1134,142295,"Asian, Asian British or Asian Welsh",NA,3793
E07000137,109,142295,"Asian, Asian British or Asian Welsh",Bangladeshi,3794
E07000137,271,142295,"Asian, Asian British or Asian Welsh",Chinese,3795
E07000137,282,142295,"Asian, Asian British or Asian Welsh",Indian,3796
E07000137,112,142295,"Asian, Asian British or Asian Welsh",Pakistani,3797
E07000137,360,142295,"Asian, Asian British or Asian Welsh",Other Asian,3798
E07000137,292,142295,"Black, Black British, Black Welsh, Caribbean or African",NA,3799
E07000137,148,142295,"Black, Black British, Black Welsh, Caribbean or African",African,3800
E07000137,108,142295,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,3801
E07000137,36,142295,"Black, Black British, Black Welsh, Caribbean or African",Other Black,3802
E07000137,1484,142295,Mixed or Multiple ethnic groups,NA,3803
E07000137,455,142295,Mixed or Multiple ethnic groups,White and Asian,3804
E07000137,160,142295,Mixed or Multiple ethnic groups,White and Black African,3805
E07000137,552,142295,Mixed or Multiple ethnic groups,White and Black Caribbean,3806
E07000137,317,142295,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,3807
E07000137,139100,142295,White,NA,3808
E07000137,136036,142295,White,"English, Welsh, Scottish, Northern Irish or British",3809
E07000137,476,142295,White,Irish,3810
E07000137,123,142295,White,Gypsy or Irish Traveller,3811
